0.180316422864	-0.0562215448782	-0.436053985861	0.38145061	-0.12568818	-0.91580452
-0.091131502132	-0.304387324533	0.351052714803	-0.1897156	-0.65975766	0.72713673
0.0883265913285	-0.201316264264	0.430319722277	0.18645378	-0.42450757	0.88601823
-0.210213282705	0.150297975145	-0.397797238785	-0.43073915	0.30199543	-0.85044844
-0.291933368327	0.327465713403	-0.202660489669	-0.59908026	0.67322664	-0.43343827
0.0612481531106	0.214718397245	-0.406418402405	0.12834199	0.44415747	-0.88670879
-0.383714917168	-0.000519105872668	-0.270193920867	-0.81165211	-0.0050358171	-0.58411941
0.415368521296	-0.237332182204	-0.0231454429871	0.86194811	-0.50458185	-0.049422805
0.113709479198	0.471320555375	0.0233731558478	0.23474648	0.97066738	0.051951227
0.170993916597	0.346490929225	-0.272795904619	0.36071539	0.73463684	-0.57462433
0.349982378379	0.0515736784822	-0.310086118065	0.7612523	0.10457872	-0.63996737
-0.35928504594	0.191822571926	0.221836906709	-0.77758728	0.41068326	0.47612737
-0.325267187545	-0.335786864152	0.0410978963782	-0.69461688	-0.71381812	0.089280966
0.178744006306	-0.050332212928	-0.437505220235	0.36909862	-0.10783091	-0.92311359
0.272064389676	0.165316130456	-0.357005225513	0.58346325	0.34816767	-0.73372332
-0.23089050194	-0.112873040225	-0.400054134379	-0.48237702	-0.24342887	-0.84145992
-0.226624175962	-0.214699480011	0.352294261971	-0.47410402	-0.46099632	0.7501385
0.231539021718	0.250845695218	0.325514339587	0.486474	0.53284245	0.69240304
-0.388826108706	-0.278647713845	-0.00165261181841	-0.81263571	-0.58276865	-0.0019732117
0.128117204479	0.300537589569	0.335247191543	0.26958191	0.62934519	0.72886914
0.236717917292	-0.410498786415	0.00169682036208	0.51003608	-0.86013876	0.0049509654
-0.00905761075494	0.464663280896	0.0532698499464	-0.016559921	0.99316597	0.11552978
-0.215534831913	0.437995443646	0.00207952192086	-0.43470313	0.90055559	0.0057286704
-0.000142277126235	0.341710940174	0.33623936555	0.0013574328	0.70726185	0.70695037
-0.268180598186	0.281498348099	-0.276761064225	-0.57897798	0.58552778	-0.56739908
0.126153098968	-0.424092238836	-0.165527264402	0.2626679	-0.89661534	-0.35649195
-0.134766745611	-0.426570054395	0.167019122335	-0.27473051	-0.9005022	0.33707407
-0.471996282793	-0.0719958045002	-0.0735862519328	-0.97596506	-0.15229278	-0.15588172
0.0937778555952	-0.459912068645	0.0360546450794	0.20415548	-0.97574398	0.079020356
0.400111360103	0.210140330736	0.159033803737	0.83646582	0.43574981	0.33233572
-0.413386488351	-0.264704713947	0.0102447029265	-0.8332603	-0.55240909	0.022835753
0.236580735553	0.357706683938	0.210135495615	0.49425606	0.7393799	0.45719613
-0.294586489063	-0.168254100571	0.346196999876	-0.60525489	-0.36233145	0.70878942
